"Date","Price","Open","High","Low","Vol.","Change %"
"08/07/2019","17.237","16.525","17.275","16.525","124.04K","4.56%"
"08/06/2019","16.485","16.535","16.540","16.415","174.98K","0.32%"
"08/05/2019","16.433","16.285","16.565","16.285","71.82K","1.33%"
"08/01/2019","16.217","16.040","16.395","16.040","100.15K","-1.38%"
"07/31/2019","16.444","16.525","16.525","16.350","122.90K","-0.95%"
"07/30/2019","16.601","16.615","16.765","16.560","107.09K","0.98%"
"07/29/2019","16.440","16.420","16.500","16.360","57.74K","0.18%"
"07/25/2019","16.411","16.620","16.685","16.345","80.58K","-1.29%"
"07/24/2019","16.626","16.435","16.680","16.350","121.09K","0.91%"
"07/23/2019","16.476","16.380","16.575","16.205","84.63K","0.40%"
"07/22/2019","16.411","16.255","16.455","16.195","111.41K","1.31%"
"07/18/2019","16.198","16.005","16.385","15.960","173.87K","1.42%"
"07/17/2019","15.971","15.585","16.030","15.555","149.09K","1.87%"
"07/16/2019","15.678","15.415","15.735","15.340","111.24K","2.04%"
"07/15/2019","15.365","15.240","15.430","15.185","128.87K","1.45%"
"07/11/2019","15.146","15.265","15.345","15.120","49.16K","-0.53%"
"07/10/2019","15.226","15.135","15.315","15.070","60.63K","0.52%"
"07/09/2019","15.147","15.035","15.155","14.965","73.72K","0.64%"
"07/08/2019","15.050","15.050","15.150","14.985","49.64K","-1.86%"
"07/03/2019","15.336","15.370","15.510","15.240","109.25K","0.64%"
"07/02/2019","15.238","15.160","15.365","15.070","66.80K","0.30%"
"07/01/2019","15.193","15.315","15.345","15.155","71.31K","-0.66%"
"06/27/2019","15.294","15.340","15.355","15.205","57.10K","-0.27%"
"06/26/2019","15.335","15.360","15.375","15.195","74.82K","-0.05%"
"06/25/2019","15.342","15.480","15.535","15.315","93.66K","-0.49%"
"06/24/2019","15.418","15.400","15.485","15.330","142.47K","-0.71%"
"06/20/2019","15.529","15.190","15.515","15.160","143.03K","3.57%"
"06/19/2019","14.994","15.000","15.205","14.945","203.97K","-0.23%"
"06/18/2019","15.029","14.860","15.060","14.860","88.34K","1.12%"
"06/17/2019","14.863","14.885","14.905","14.795","106.33K","-0.42%"
"06/13/2019","14.926","14.780","14.905","14.780","115.81K","0.95%"
"06/12/2019","14.786","14.800","14.870","14.785","76.05K","0.08%"
"06/11/2019","14.774","14.715","14.810","14.670","71.98K","0.68%"
"06/10/2019","14.674","14.855","14.855","14.665","79.80K","-1.79%"
"06/06/2019","14.941","14.970","14.995","14.915","104.80K","0.78%"
"06/05/2019","14.826","14.890","14.970","14.800","80.74K","0.12%"
"06/04/2019","14.808","14.785","14.805","14.745","132.02K","0.19%"
"06/03/2019","14.780","14.680","14.855","14.680","96.39K","1.72%"
"05/30/2019","14.530","14.475","14.630","14.420","88.36K","0.83%"
"05/29/2019","14.411","14.325","14.450","14.320","58.64K","0.64%"
"05/28/2019","14.320","14.545","14.610","14.265","72.67K","-2.01%"
"05/23/2019","14.613","14.420","14.635","14.400","40.68K","1.14%"
"05/22/2019","14.449","14.420","14.480","14.370","68.45K","0.27%"
"05/21/2019","14.410","14.435","14.460","14.350","36.91K","-0.24%"
"05/20/2019","14.445","14.395","14.460","14.355","47.47K","-0.65%"
"05/16/2019","14.539","14.790","14.825","14.515","63.19K","-1.84%"
"05/15/2019","14.812","14.800","14.865","14.765","69.18K","0.00%"
"05/14/2019","14.812","14.780","14.865","14.745","43.23K","0.24%"
"05/13/2019","14.777","14.775","14.815","14.615","47.64K","0.03%"
"05/09/2019","14.773","14.845","14.875","14.705","45.82K","-0.60%"
"05/08/2019","14.862","14.920","14.990","14.835","59.56K","-0.43%"
"05/07/2019","14.926","14.910","14.955","14.810","53.11K","-0.01%"
"05/06/2019","14.927","14.960","14.990","14.770","55.91K","2.12%"
"05/02/2019","14.617","14.690","14.735","14.570","84.55K","-0.76%"
"05/01/2019","14.729","14.975","14.985","14.620","64.59K","-1.70%"
"04/30/2019","14.984","14.940","15.040","14.835","85.72K","0.34%"
"04/29/2019","14.933","15.115","15.115","14.905","62.08K","0.09%"
"04/25/2019","14.920","14.920","15.015","14.860","78.21K","-0.24%"
"04/24/2019","14.956","14.820","14.995","14.780","68.61K","0.86%"
"04/23/2019","14.829","14.995","15.025","14.735","84.04K","-1.25%"
"04/22/2019","15.016","15.020","15.065","15.000","86.03K","0.25%"
"04/17/2019","14.979","15.005","15.095","14.965","59.16K","0.15%"
"04/16/2019","14.956","14.990","15.005","14.875","78.51K","-0.43%"
"04/15/2019","15.021","14.980","15.030","14.845","71.05K","0.74%"
"04/11/2019","14.911","15.250","15.255","14.900","70.74K","-2.48%"
"04/10/2019","15.290","15.230","15.280","15.205","106.24K","0.20%"
"04/09/2019","15.259","15.280","15.300","15.235","63.27K","-0.03%"
"04/08/2019","15.263","15.130","15.270","15.130","61.10K","0.85%"
"04/04/2019","15.135","15.045","15.200","14.965","66.86K","-0.12%"
"04/03/2019","15.153","15.190","15.190","15.085","74.19K","0.28%"
"04/02/2019","15.111","15.100","15.135","15.035","59.92K","-0.24%"
"04/01/2019","15.148","15.175","15.200","15.115","69.93K","0.86%"
"03/28/2019","15.019","15.370","15.410","15.045","72.20K","-1.82%"
"03/27/2019","15.298","15.425","15.475","15.255","86.59K","-0.85%"
"03/26/2019","15.429","15.545","15.560","15.390","58.95K","-0.89%"
"03/25/2019","15.567","15.405","15.590","15.385","53.10K","0.84%"
"03/21/2019","15.437","15.485","15.650","15.380","53.66K","0.78%"
"03/20/2019","15.318","15.360","15.565","15.265","72.41K","-0.35%"
"03/19/2019","15.372","15.345","15.450","15.320","65.90K","0.33%"
"03/18/2019","15.322","15.315","15.425","15.220","39.61K","1.00%"
"03/14/2019","15.171","15.455","15.470","15.135","58.86K","-1.84%"
"03/13/2019","15.456","15.440","15.550","15.435","69.84K","0.28%"
"03/12/2019","15.413","15.330","15.490","15.310","46.36K","0.91%"
"03/11/2019","15.274","15.320","15.365","15.225","53.98K","1.56%"
"03/07/2019","15.040","15.100","15.130","14.985","73.17K","-0.30%"
"03/06/2019","15.085","15.150","15.175","15.055","61.27K","-0.13%"
"03/05/2019","15.105","15.115","15.175","15.060","56.77K","0.00%"
"03/04/2019","15.105","15.225","15.295","15.075","67.84K","-3.38%"
"02/28/2019","15.634","15.770","15.860","15.605","102.86K","-0.84%"
"02/27/2019","15.766","15.980","16.010","15.735","65.41K","-0.71%"
"02/26/2019","15.879","15.880","15.930","15.780","69.16K","0.03%"
"02/25/2019","15.875","15.910","16.000","15.875","60.81K","0.17%"
"02/21/2019","15.848","16.095","16.095","15.805","68.14K","-2.32%"
"02/20/2019","16.225","16.055","16.220","16.030","101.00K","1.32%"
"02/19/2019","16.013","15.820","16.020","15.790","114.10K","2.81%"
"02/14/2019","15.575","15.600","15.640","15.510","71.50K","-0.79%"
"02/13/2019","15.699","15.695","15.820","15.565","80.46K","-0.26%"
"02/12/2019","15.740","15.845","15.845","15.845","77.48K","0.00%"
"02/11/2019","15.740","15.860","15.875","15.750","60.67K","-0.13%"
"02/07/2019","15.760","15.715","15.765","15.685","55.47K","0.07%"
"02/06/2019","15.749","15.850","15.850","15.790","58.37K","-0.84%"
"02/05/2019","15.883","15.880","15.910","15.880","53.18K","-0.28%"
"02/04/2019","15.928","15.830","15.830","15.830","44.22K","-1.19%"
"01/31/2019","16.120","16.080","16.080","16.080","69.77K","0.91%"
"01/30/2019","15.974","15.940","16.210","15.925","80.26K","0.85%"
"01/29/2019","15.839","15.755","15.925","15.725","80.54K","0.47%"
"01/28/2019","15.765","15.755","15.830","15.610","60.00K","3.04%"
"01/24/2019","15.300","15.370","15.405","15.245","80.95K","-0.52%"
"01/23/2019","15.380","15.345","15.445","15.275","47.64K","0.36%"
"01/22/2019","15.325","15.375","15.385","15.195","56.86K","-1.36%"
"01/17/2019","15.536","15.625","15.645","15.480","55.59K","-0.65%"
"01/16/2019","15.638","15.620","15.685","15.520","54.25K","0.12%"
"01/15/2019","15.620","15.690","15.735","15.575","49.14K","-0.42%"
"01/14/2019","15.686","15.640","15.700","15.585","61.68K","0.27%"
"01/10/2019","15.643","15.800","15.830","15.585","65.33K","-0.58%"
"01/09/2019","15.735","15.715","15.825","15.630","63.41K","0.14%"
"01/08/2019","15.713","15.725","15.745","15.560","78.69K","-0.27%"
"01/07/2019","15.756","15.800","15.880","15.680","64.41K","-0.26%"
"01/03/2019","15.797","15.630","15.815","15.550","99.94K","0.95%"
"01/02/2019","15.649","15.550","15.680","15.385","90.48K","2.55%"
"12/27/2018","15.260","15.070","15.260","15.020","60.78K","1.20%"
"12/26/2018","15.079","14.760","15.195","14.760","78.86K","1.79%"
"12/20/2018","14.814","14.595","14.850","14.595","52.33K","0.29%"
"12/19/2018","14.771","14.820","14.820","14.610","76.60K","0.78%"
"12/18/2018","14.656","14.690","14.715","14.650","70.30K","-0.39%"
"12/17/2018","14.714","14.595","14.700","14.595","45.55K","-0.61%"
"12/13/2018","14.805","14.760","14.790","14.760","66.41K","0.01%"
"12/12/2018","14.804","14.625","14.820","14.625","50.19K","1.55%"
"12/11/2018","14.578","14.700","14.760","14.580","65.80K","0.16%"
"12/10/2018","14.555","14.580","14.595","14.565","75.44K","0.64%"
"12/06/2018","14.462","14.410","14.495","14.390","65.07K","-0.52%"
"12/05/2018","14.537","14.455","14.525","14.455","64.48K","-0.40%"
"12/04/2018","14.595","14.560","14.575","14.545","32.86K","0.98%"
"12/03/2018","14.453","14.400","14.565","14.400","76.61K","0.68%"
"11/29/2018","14.356","14.420","14.470","14.340","78.67K","-0.11%"
"11/28/2018","14.372","14.155","14.400","14.125","78.09K","1.67%"
"11/27/2018","14.136","14.270","14.310","14.110","84.40K","-0.85%"
"11/26/2018","14.257","14.345","14.445","14.245","84.45K","-1.96%"
"11/21/2018","14.542","14.340","14.575","14.315","101.36K","1.61%"
"11/20/2018","14.311","14.430","14.500","14.280","77.88K","-0.92%"
"11/19/2018","14.444","14.425","14.455","14.380","102.45K","0.98%"
"11/15/2018","14.304","14.145","14.345","14.130","79.03K","1.27%"
"11/14/2018","14.124","14.040","14.185","13.925","79.83K","0.72%"
"11/13/2018","14.023","14.035","14.115","13.980","93.28K","-0.22%"
"11/12/2018","14.054","14.175","14.220","14.010","90.15K","-2.85%"
"11/08/2018","14.467","14.480","14.570","14.415","116.98K","-0.99%"
"11/07/2018","14.612","14.600","14.715","14.600","91.31K","0.47%"
"11/06/2018","14.543","14.705","14.715","14.540","83.28K","-1.01%"
"11/05/2018","14.691","14.800","14.800","14.650","69.78K","-0.88%"
"11/01/2018","14.821","14.305","14.850","14.300","106.74K","3.47%"
"10/31/2018","14.324","14.430","14.430","14.300","121.88K","-1.24%"
"10/30/2018","14.504","14.535","14.535","14.475","79.22K","0.43%"
"10/29/2018","14.442","14.720","14.780","14.405","76.30K","-1.29%"
"10/25/2018","14.630","14.720","14.800","14.610","84.75K","-0.31%"
"10/24/2018","14.676","14.775","14.830","14.660","70.47K","-0.79%"
"10/23/2018","14.793","14.585","14.840","14.540","64.15K","1.41%"
"10/22/2018","14.587","14.650","14.715","14.540","86.18K","-0.12%"
"10/18/2018","14.604","14.625","14.680","14.470","57.03K","-0.40%"
"10/17/2018","14.663","14.675","14.760","14.615","76.14K","-0.26%"
"10/16/2018","14.701","14.725","14.880","14.640","59.83K","-0.18%"
"10/15/2018","14.727","14.625","14.805","14.615","67.28K","0.83%"
"10/11/2018","14.606","14.335","14.650","14.275","70.70K","1.95%"
"10/10/2018","14.326","14.420","14.455","14.255","97.85K","-0.51%"
"10/09/2018","14.400","14.420","14.470","14.285","61.50K","0.50%"
"10/08/2018","14.329","14.665","14.700","14.285","65.02K","-1.79%"
"10/04/2018","14.590","14.665","14.805","14.560","61.93K","-0.55%"
"10/03/2018","14.670","14.730","14.855","14.650","77.16K","-0.16%"
"10/02/2018","14.693","14.535","14.950","14.470","66.41K","1.28%"
"10/01/2018","14.507","14.725","14.725","14.395","106.11K","1.52%"
"09/27/2018","14.290","14.375","14.480","14.195","117.07K","-0.45%"
"09/26/2018","14.354","14.460","14.475","14.300","87.46K","-0.63%"
"09/25/2018","14.445","14.255","14.500","14.220","88.58K","1.04%"
"09/24/2018","14.296","14.265","14.340","14.180","97.95K","0.24%"
"09/20/2018","14.262","14.330","14.335","14.200","103.37K","0.15%"
"09/19/2018","14.240","14.225","14.290","14.185","87.10K","0.67%"
"09/18/2018","14.145","14.130","14.190","14.105","79.41K","-0.27%"
"09/17/2018","14.183","14.035","14.215","14.035","69.08K","-0.11%"
"09/13/2018","14.199","14.220","14.305","14.180","66.73K","-0.33%"
"09/12/2018","14.246","14.145","14.245","14.065","82.53K","0.95%"
"09/11/2018","14.112","14.180","14.180","14.110","83.95K","-0.18%"
"09/10/2018","14.138","14.190","14.190","14.145","81.31K","-0.02%"
"09/06/2018","14.141","14.220","14.340","14.130","81.29K","-0.28%"
"09/05/2018","14.180","14.150","14.150","14.150","72.88K","0.25%"
"09/04/2018","14.145","14.480","14.480","14.080","67.29K","-2.79%"
"08/30/2018","14.551","14.780","14.825","14.545","62.90K","-1.24%"
"08/29/2018","14.733","14.730","14.765","14.635","81.13K","-0.59%"
"08/28/2018","14.820","14.895","14.990","14.655","68.75K","-0.54%"
"08/27/2018","14.901","14.835","14.910","14.755","95.48K","2.22%"
"08/23/2018","14.577","14.705","14.705","14.500","97.52K","-1.41%"
"08/22/2018","14.785","14.805","14.870","14.735","92.20K","-0.09%"
"08/21/2018","14.799","14.810","14.855","14.790","97.02K","0.65%"
"08/20/2018","14.703","14.785","14.820","14.680","69.40K","-0.28%"
"08/16/2018","14.745","14.465","14.840","14.380","75.07K","1.77%"
"08/15/2018","14.488","15.085","15.085","14.395","111.78K","-3.96%"
"08/14/2018","15.086","15.090","15.090","15.065","142.15K","0.47%"
"08/13/2018","15.016","15.280","15.290","15.020","66.78K","-3.09%"
"08/09/2018","15.495","15.540","15.540","15.500","83.08K","0.20%"
"08/08/2018","15.464","15.415","15.440","15.345","63.86K","0.38%"
"08/07/2018","15.405","15.405","15.405","15.405","59.94K","0.16%"
"08/06/2018","15.381","15.480","15.480","15.340","61.17K","-0.24%"
"08/02/2018","15.418","15.395","15.395","15.395","73.62K","-0.45%"
"08/01/2018","15.488","15.585","15.585","15.480","62.23K","-0.70%"
"07/31/2018","15.597","15.630","15.630","15.630","58.31K","-0.45%"
"07/30/2018","15.667","15.590","15.655","15.520","75.39K","1.11%"
"07/26/2018","15.495","15.620","15.700","15.390","59.41K","-0.60%"
"07/25/2018","15.589","15.480","15.655","15.470","56.67K","0.44%"
"07/24/2018","15.520","15.395","15.630","15.340","60.42K","0.62%"
"07/23/2018","15.425","15.540","15.580","15.350","70.89K","0.15%"
"07/19/2018","15.402","15.565","15.590","15.185","81.07K","-1.10%"
"07/18/2018","15.574","15.585","15.625","15.410","103.53K","-0.28%"
"07/17/2018","15.617","15.800","15.885","15.560","71.77K","-1.23%"
"07/16/2018","15.812","15.805","15.900","15.765","80.89K","-1.03%"
"07/12/2018","15.977","15.825","16.025","15.780","78.40K","1.01%"
"07/11/2018","15.817","16.105","16.110","15.805","64.14K","-1.68%"
"07/10/2018","16.087","16.150","16.200","15.920","86.97K","-0.32%"
"07/09/2018","16.139","16.065","16.260","16.055","68.89K","0.26%"
"07/05/2018","16.097","16.060","16.195","15.970","58.13K","0.34%"
"07/03/2018","16.043","15.880","16.085","15.815","89.47K","1.31%"
"07/02/2018","15.835","16.145","16.180","15.800","72.28K","-1.28%"
"06/28/2018","16.041","16.125","16.185","15.965","70.39K","-0.96%"
"06/27/2018","16.196","16.320","16.325","16.000","109.59K","-0.60%"
"06/26/2018","16.293","16.360","16.390","16.185","96.14K","-0.47%"
"06/25/2018","16.370","16.525","16.525","16.340","84.54K","0.04%"
"06/21/2018","16.364","16.330","16.365","16.230","73.07K","0.10%"
"06/20/2018","16.348","16.380","16.390","16.320","84.59K","-0.10%"
"06/19/2018","16.364","16.565","16.580","16.290","72.54K","-0.71%"
"06/18/2018","16.481","16.580","16.680","16.485","117.42K","-4.73%"
"06/14/2018","17.299","17.025","17.360","17.025","173.55K","1.60%"
"06/13/2018","17.027","16.890","17.145","16.870","143.01K","0.59%"
"06/12/2018","16.927","16.940","17.000","16.860","109.68K","-0.38%"
"06/11/2018","16.991","16.920","17.000","16.830","80.92K","0.82%"
"06/07/2018","16.852","16.720","16.960","16.720","73.29K","0.73%"
"06/06/2018","16.730","16.760","16.800","16.750","123.78K","0.87%"
"06/05/2018","16.586","16.555","16.555","16.555","116.38K","0.67%"
"06/04/2018","16.476","16.505","16.565","16.505","77.13K","-0.16%"
"05/31/2018","16.503","16.570","16.600","16.570","72.77K","-0.51%"
"05/30/2018","16.587","16.485","16.660","16.415","74.06K","1.31%"
"05/29/2018","16.373","16.530","16.530","16.310","65.13K","-1.88%"
"05/24/2018","16.687","16.475","16.715","16.420","72.71K","1.72%"
"05/23/2018","16.405","16.555","16.600","16.330","91.02K","-1.03%"
"05/22/2018","16.575","16.530","16.700","16.465","89.46K","0.33%"
"05/21/2018","16.520","16.430","16.535","16.280","73.53K","0.24%"
"05/17/2018","16.481","16.385","16.505","16.335","44.05K","0.67%"
"05/16/2018","16.371","16.285","16.435","16.190","65.79K","0.63%"
"05/15/2018","16.269","16.540","16.565","16.205","63.08K","-2.26%"
"05/14/2018","16.645","16.700","16.760","16.515","94.15K","-0.68%"
"05/10/2018","16.759","16.520","16.790","16.500","58.62K","1.33%"
"05/09/2018","16.539","16.510","16.655","16.375","86.18K","0.41%"
"05/08/2018","16.472","16.505","16.550","16.335","73.20K","-0.14%"
"05/07/2018","16.495","16.550","16.600","16.430","76.50K","0.29%"
"05/03/2018","16.447","16.405","16.620","16.385","47.81K","0.44%"
"05/02/2018","16.375","16.190","16.565","16.175","68.26K","1.54%"
"05/01/2018","16.127","16.345","16.370","16.070","100.22K","-1.67%"
"04/30/2018","16.401","16.555","16.580","16.225","83.17K","-0.80%"
"04/26/2018","16.533","16.575","16.620","16.425","65.08K","-0.04%"
"04/25/2018","16.539","16.720","16.745","16.520","69.51K","-1.22%"
"04/24/2018","16.744","16.655","16.755","16.580","81.37K","0.72%"
"04/23/2018","16.624","17.135","17.135","16.640","119.14K","-3.74%"
"04/19/2018","17.269","17.235","17.385","17.130","95.70K","-0.10%"
"04/18/2018","17.286","16.810","17.300","16.810","141.09K","2.79%"
"04/17/2018","16.817","16.705","16.825","16.630","176.55K","0.65%"
"04/16/2018","16.708","16.660","16.800","16.640","89.71K","1.19%"
"04/12/2018","16.511","16.720","16.720","16.480","65.17K","-1.76%"
"04/11/2018","16.806","16.625","16.915","16.610","106.20K","1.06%"
"04/10/2018","16.630","16.500","16.640","16.500","141.79K","0.38%"
"04/09/2018","16.567","16.435","16.525","16.360","93.60K","1.08%"
"04/05/2018","16.390","16.340","16.375","16.270","84.72K","0.65%"
"04/04/2018","16.284","16.450","16.490","16.260","76.78K","-0.92%"
"04/03/2018","16.436","16.575","16.575","16.450","100.82K","-1.68%"
"04/02/2018","16.716","16.700","16.700","16.660","87.05K","2.57%"
"03/28/2018","16.297","16.615","16.640","16.315","76.95K","-1.48%"
"03/27/2018","16.541","16.690","16.810","16.465","95.08K","-0.86%"
"03/26/2018","16.684","16.560","16.795","16.525","98.53K","1.81%"
"03/22/2018","16.387","16.565","16.610","16.330","98.38K","-0.19%"
"03/21/2018","16.419","16.165","16.665","16.155","81.21K","1.45%"
"03/20/2018","16.185","16.310","16.340","16.100","111.65K","-0.86%"
"03/19/2018","16.325","16.305","16.345","16.200","69.86K","-0.59%"
"03/15/2018","16.422","16.530","16.580","16.370","73.37K","-0.70%"
"03/14/2018","16.537","16.595","16.670","16.515","71.44K","-0.54%"
"03/13/2018","16.627","16.535","16.690","16.465","59.93K","0.55%"
"03/12/2018","16.536","16.605","16.635","16.430","70.99K","0.22%"
"03/08/2018","16.500","16.505","16.575","16.430","91.56K","0.04%"
"03/07/2018","16.494","16.810","16.890","16.435","67.64K","-1.73%"
"03/06/2018","16.784","16.420","16.895","16.410","93.85K","2.27%"
"03/05/2018","16.412","16.530","16.620","16.370","99.50K","0.84%"
"03/01/2018","16.276","16.430","16.565","16.160","73.63K","-0.80%"
"02/28/2018","16.407","16.440","16.520","16.360","100.44K","-0.16%"
"02/27/2018","16.434","16.665","16.720","16.340","58.94K","-0.93%"
"02/26/2018","16.588","16.510","16.745","16.480","102.32K","-0.16%"
"02/22/2018","16.614","16.470","16.660","16.400","55.04K","-0.20%"
"02/21/2018","16.647","16.450","16.750","16.400","78.53K","1.03%"
"02/20/2018","16.478","16.675","16.685","16.435","91.97K","-2.16%"
"02/15/2018","16.842","16.920","16.965","16.665","79.07K","-0.48%"
"02/14/2018","16.923","16.570","16.910","16.430","81.01K","2.11%"
"02/13/2018","16.573","16.565","16.680","16.530","105.02K","-0.25%"
"02/12/2018","16.615","16.355","16.605","16.355","72.46K","1.38%"
"02/08/2018","16.389","16.325","16.450","16.290","90.66K","0.63%"
"02/07/2018","16.286","16.680","16.680","16.315","99.84K","-2.06%"
"02/06/2018","16.628","16.765","16.965","16.630","118.22K","-0.54%"
"02/05/2018","16.718","16.605","16.905","16.605","100.24K","-2.80%"
"02/01/2018","17.199","17.365","17.365","17.170","135.34K","-0.49%"
"01/31/2018","17.284","17.200","17.460","17.155","87.76K","1.07%"
"01/30/2018","17.101","17.235","17.395","17.135","102.77K","-0.15%"
"01/29/2018","17.127","17.420","17.470","17.085","82.04K","-2.77%"
"01/25/2018","17.615","17.555","17.705","17.125","81.60K","0.72%"
"01/24/2018","17.489","17.040","17.625","16.985","132.61K","3.41%"
"01/23/2018","16.913","16.990","17.090","16.735","122.20K","-0.45%"
"01/22/2018","16.989","17.045","17.105","16.945","89.80K","0.21%"
"01/18/2018","16.954","16.990","17.140","16.915","59.28K","-1.23%"
"01/17/2018","17.166","17.210","17.310","16.980","91.13K","-0.13%"
"01/16/2018","17.189","17.235","17.450","16.800","101.59K","1.31%"
"01/11/2018","16.966","17.000","17.065","16.880","117.34K","-0.41%"
"01/10/2018","17.035","16.985","17.220","16.930","111.34K","0.15%"
"01/09/2018","17.010","17.160","17.170","16.945","112.06K","-0.78%"
"01/08/2018","17.144","17.270","17.300","17.065","93.76K","-0.72%"
"01/04/2018","17.269","17.155","17.320","17.025","85.39K","0.01%"
"01/03/2018","17.267","17.225","17.285","17.065","96.73K","0.35%"
"01/02/2018","17.206","17.035","17.250","16.985","91.81K","1.67%"
"12/28/2017","16.923","16.745","16.930","16.710","74.52K","1.21%"
"12/27/2017","16.720","16.620","16.740","16.620","63.44K","0.89%"
"12/26/2017","16.573","16.360","16.620","16.360","58.14K","2.27%"
"12/21/2017","16.205","16.210","16.210","16.150","52.82K","-0.19%"
"12/20/2017","16.236","16.170","16.230","16.170","46.18K","0.73%"
"12/19/2017","16.118","16.150","16.180","16.145","57.40K","-0.31%"
"12/18/2017","16.168","16.130","16.170","16.130","55.05K","1.67%"
"12/14/2017","15.903","16.035","16.055","15.820","59.07K","0.44%"
"12/13/2017","15.834","15.715","16.080","15.715","72.92K","1.31%"
"12/12/2017","15.630","15.635","15.715","15.635","84.81K","-0.75%"
"12/11/2017","15.748","15.820","15.840","15.690","64.63K","-0.03%"
"12/07/2017","15.753","15.965","15.965","15.630","75.62K","-1.04%"
"12/06/2017","15.918","16.090","16.095","15.940","76.25K","-0.71%"
"12/05/2017","16.032","16.345","16.345","16.055","71.28K","-1.87%"
"12/04/2017","16.338","16.370","16.455","16.265","85.98K","-0.65%"
"11/30/2017","16.445","16.595","16.595","16.255","99.98K","-0.49%"
"11/29/2017","16.526","16.920","16.965","16.555","93.59K","-1.95%"
"11/28/2017","16.854","17.060","17.110","16.775","112.60K","-1.15%"
"11/27/2017","17.050","17.040","17.180","17.010","96.96K","-0.55%"
"11/22/2017","17.145","17.000","17.170","16.975","88.82K","0.89%"
"11/21/2017","16.994","16.935","17.060","16.930","84.42K","0.71%"
"11/20/2017","16.874","17.320","17.325","16.875","81.66K","-1.34%"
"11/16/2017","17.104","17.025","17.130","16.995","101.84K","0.59%"
"11/15/2017","17.003","17.085","17.220","16.990","74.47K","-0.60%"
"11/14/2017","17.105","16.945","17.105","16.945","103.79K","0.15%"
"11/13/2017","17.079","16.940","17.100","16.895","74.76K","0.42%"
"11/09/2017","17.007","17.090","17.165","16.980","92.24K","-0.96%"
"11/08/2017","17.171","17.010","17.260","17.010","101.13K","1.17%"
"11/07/2017","16.973","17.230","17.230","16.985","91.20K","-1.71%"
"11/06/2017","17.268","16.855","17.295","16.855","94.39K","0.57%"
"11/02/2017","17.170","17.250","17.280","17.105","106.70K","-0.23%"
"11/01/2017","17.209","16.735","17.220","16.705","103.69K","2.89%"
"10/31/2017","16.726","16.865","16.910","16.705","122.16K","-0.91%"
"10/30/2017","16.880","16.900","16.925","16.745","70.53K","0.41%"
"10/26/2017","16.811","16.960","17.045","16.755","104.87K","-0.67%"
"10/25/2017","16.925","16.960","17.050","16.810","90.88K","-0.24%"
"10/24/2017","16.966","17.100","17.170","16.890","92.34K","-0.64%"
"10/23/2017","17.075","17.035","17.130","16.870","86.62K","-1.04%"
"10/19/2017","17.255","17.015","17.315","16.930","98.34K","1.52%"
"10/18/2017","16.997","17.045","17.120","16.920","107.47K","-0.26%"
"10/17/2017","17.041","17.260","17.280","16.985","69.76K","-1.89%"
"10/16/2017","17.369","17.425","17.495","17.135","89.38K","0.60%"
"10/12/2017","17.266","17.190","17.290","17.135","78.07K","0.78%"
"10/11/2017","17.133","17.150","17.265","17.085","59.84K","-0.43%"
"10/10/2017","17.207","16.990","17.280","16.960","65.77K","1.39%"
"10/09/2017","16.971","16.850","17.030","16.765","89.44K","2.00%"
"10/05/2017","16.638","16.620","16.770","16.590","104.60K","0.08%"
"10/04/2017","16.624","16.665","16.920","16.555","53.46K","-0.16%"
"10/03/2017","16.650","16.605","16.690","16.570","72.04K","-0.02%"
"10/02/2017","16.654","16.670","16.750","16.565","48.23K","-1.15%"
"09/28/2017","16.847","16.780","16.925","16.705","71.45K","0.32%"
"09/27/2017","16.793","16.840","16.875","16.730","68.13K","-0.33%"
"09/26/2017","16.849","17.205","17.205","16.775","84.70K","-1.54%"
"09/25/2017","17.113","16.965","17.175","16.850","88.63K","0.75%"
"09/21/2017","16.985","17.100","17.100","16.870","53.77K","-1.83%"
"09/20/2017","17.301","17.325","17.330","17.035","87.13K","0.31%"
"09/19/2017","17.247","17.150","17.335","17.150","81.01K","0.72%"
"09/18/2017","17.124","17.600","17.600","17.120","69.53K","-3.74%"
"09/14/2017","17.789","17.845","17.865","17.660","74.83K","-0.44%"
"09/13/2017","17.867","17.970","18.125","17.725","85.70K","-0.13%"
"09/12/2017","17.890","17.885","17.975","17.785","81.84K","-0.07%"
"09/11/2017","17.902","17.920","17.990","17.770","62.46K","-1.18%"
"09/07/2017","18.116","17.950","18.225","17.865","85.95K","1.15%"
"09/06/2017","17.910","17.980","18.070","17.885","89.91K","-0.17%"
"09/05/2017","17.941","17.880","18.090","17.835","72.63K","2.08%"
"08/31/2017","17.575","17.510","17.695","17.340","81.51K","0.41%"
"08/30/2017","17.503","17.440","17.555","17.370","88.59K","-0.07%"
"08/29/2017","17.516","17.610","17.755","17.345","84.98K","-0.07%"
"08/28/2017","17.529","17.100","17.565","17.100","115.11K","2.83%"
"08/24/2017","17.046","17.175","17.180","16.895","117.11K","-0.47%"
"08/23/2017","17.126","17.065","17.185","16.990","109.37K","0.39%"
"08/22/2017","17.060","17.090","17.185","16.945","80.19K","-0.21%"
"08/21/2017","17.096","17.000","17.205","16.920","88.51K","-0.26%"
"08/17/2017","17.140","17.125","17.130","17.125","113.50K","0.67%"
"08/16/2017","17.026","16.725","17.220","16.700","98.94K","1.34%"
